"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043373","CD4-positive, alpha-beta T cell lineage commitment","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"BATF/SOCS3",2
"GO:0045061","thymic T cell selection","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"CD74/CCR7",2
"GO:0045932","negative regulation of muscle contraction","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"ADCY10/ADORA2B",2
"GO:0046058","cAMP metabolic process","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"ADCY10/PDE4B",2
"GO:0046599","regulation of centriole replication","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"PLK2/CEP120",2
"GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"SCN1B/KCNE5",2
"GO:0072574","hepatocyte proliferation","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"CFLAR/TNFAIP3",2
"GO:0072575","epithelial cell proliferation involved in liver morphogenesis","2/193","23/18870",0.0228669163754451,0.131939168828097,0.106599443686645,"CFLAR/TNFAIP3",2
"GO:0033674","positive regulation of kinase activity","8/193","337/18870",0.0229385547865977,0.131939168828097,0.106599443686645,"CD74/CCR7/SNX9/TXN/KIT/NCF1/CALM3/PTPN1",8
"GO:0062012","regulation of small molecule metabolic process","8/193","337/18870",0.0229385547865977,0.131939168828097,0.106599443686645,"CD74/GCKR/ADCY10/SLC7A7/KIT/MFSD2A/INSIG1/MIR132",8
"GO:0034767","positive regulation of monoatomic ion transmembrane transport","5/193","158/18870",0.0233308472169459,0.133661458404463,0.107990957005537,"VMP1/SCN1B/GSTO1/CALM3/KCNE5",5
"GO:2001236","regulation of extrinsic apoptotic signaling pathway","5/193","158/18870",0.0233308472169459,0.133661458404463,0.107990957005537,"CFLAR/TRAF1/TNFAIP3/BCL2L14/INHBA",5
"GO:0006626","protein targeting to mitochondrion","4/193","106/18870",0.0235011956447473,0.133661458404463,0.107990957005537,"TIMM10/ADCY10/IMMP2L/TOMM7",4
"GO:0006641","triglyceride metabolic process","4/193","106/18870",0.0235011956447473,0.133661458404463,0.107990957005537,"CETP/ACSL1/MFSD2A/INSIG1",4
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","3/193","60/18870",0.0235392201375535,0.133661458404463,0.107990957005537,"CD74/RIPK2/NLRC5",3
"GO:0070228","regulation of lymphocyte apoptotic process","3/193","60/18870",0.0235392201375535,0.133661458404463,0.107990957005537,"CD74/IL10/IL7R",3
"GO:0080164","regulation of nitric oxide metabolic process","3/193","60/18870",0.0235392201375535,0.133661458404463,0.107990957005537,"IL10/CD47/MIR132",3
"GO:1901988","negative regulation of cell cycle phase transition","7/193","277/18870",0.0241322437561555,0.136778739245655,0.110509544976325,"MAP3K20/DUSP1/INHBA/MDM2/PLK2/NABP1/GPR132",7
"GO:0140888","interferon-mediated signaling pathway","4/193","107/18870",0.0242247244774252,0.137052812799422,0.110730981026137,"IFIH1/STAT1/NLRC5/PTPN1",4
"GO:0043410","positive regulation of MAPK cascade","10/193","474/18870",0.0243247595384409,0.137368551138904,0.110986079884484,"CFLAR/CD74/CD44/RIPK2/CCL1/INHBA/CCR7/KIT/NCF1/PTPN1",10
"GO:0034764","positive regulation of transmembrane transport","6/193","217/18870",0.0243841315431193,0.137453924814752,0.111055057023204,"VMP1/SCN1B/GSTO1/ACSL1/CALM3/KCNE5",6
"GO:0045786","negative regulation of cell cycle","9/193","407/18870",0.0245114932382471,0.137921554344195,0.111432875438561,"MAP3K20/DUSP1/INHBA/MDM2/IL10/PLK2/NPPC/NABP1/GPR132",9
"GO:0002320","lymphoid progenitor cell differentiation","2/193","24/18870",0.0247802852263964,0.13868029894268,0.112045898491662,"BATF/KIT",2
"GO:0051043","regulation of membrane protein ectodomain proteolysis","2/193","24/18870",0.0247802852263964,0.13868029894268,0.112045898491662,"SNX9/IL10",2
"GO:0060907","positive regulation of macrophage cytokine production","2/193","24/18870",0.0247802852263964,0.13868029894268,0.112045898491662,"CD74/RIPK2",2
"GO:0051346","negative regulation of hydrolase activity","6/193","218/18870",0.0248688557227102,0.13892565804809,0.112244134878722,"CD44/PICALM/PPP1R15A/DNAJB6/SERPINA10/SERPINB9",6
"GO:0032731","positive regulation of interleukin-1 beta production","3/193","62/18870",0.025635125532427,0.14269301058014,0.11528794429222,"RIPK2/NLRP12/AIM2",3
"GO:0097035","regulation of membrane lipid distribution","3/193","62/18870",0.025635125532427,0.14269301058014,0.11528794429222,"VMP1/MFSD2A/PLSCR1",3
"GO:0050673","epithelial cell proliferation","10/193","480/18870",0.0262267921877473,0.145431887292093,0.117500802963484,"CFLAR/STAT1/TNFAIP3/ZFP36/IL10/DUSP10/KIT/SPINK1/NOX5/MIR132",10
"GO:0007254","JNK cascade","5/193","163/18870",0.0262413753733841,0.145431887292093,0.117500802963484,"MAP3K20/RIPK2/CCR7/DUSP10/NCF1",5
"GO:0045860","positive regulation of protein kinase activity","7/193","282/18870",0.0262676396557838,0.145431887292093,0.117500802963484,"CCR7/SNX9/TXN/KIT/NCF1/CALM3/PTPN1",7
"GO:0002444","myeloid leukocyte mediated immunity","4/193","110/18870",0.0264757297954053,0.145800050247279,0.117798257969131,"CXCL6/KIT/ADORA2B/SERPINB9",4
"GO:0040014","regulation of multicellular organism growth","3/193","63/18870",0.0267194957625467,0.145800050247279,0.117798257969131,"PLAC8/NPPC/MFSD2A",3
"GO:0001779","natural killer cell differentiation","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"IL15RA/IL15",2
"GO:0002363","alpha-beta T cell lineage commitment","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"BATF/SOCS3",2
"GO:0017121","plasma membrane phospholipid scrambling","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"VMP1/PLSCR1",2
"GO:0042178","xenobiotic catabolic process","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"GSTO1/ACSL1",2
"GO:0046641","positive regulation of alpha-beta T cell proliferation","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"RIPK2/EBI3",2
"GO:0060586","multicellular organismal-level iron ion homeostasis","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"PICALM/SLC11A2",2
"GO:0072576","liver morphogenesis","2/193","25/18870",0.0267566093499514,0.145800050247279,0.117798257969131,"CFLAR/TNFAIP3",2
"GO:0030203","glycosaminoglycan metabolic process","4/193","112/18870",0.028043846669721,0.152546738627239,0.12324920354063,"CD44/TNFAIP6/CEMIP2/B3GNT7",4
"GO:0006936","muscle contraction","8/193","351/18870",0.0283122213296831,0.152820273243624,0.123470204159284,"SCN1B/ADCY10/GSTO1/KIT/CALM3/ADORA2B/KCNE5/PDE4B",8
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"IL7R/SERPINB9",2
"GO:0002438","acute inflammatory response to antigenic stimulus","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"CD6/CCR7",2
"GO:0009435","NAD biosynthetic process","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"NAMPT/KYNU",2
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"GSTO1/CALM3",2
"GO:0032816","positive regulation of natural killer cell activation","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"IL15RA/IL15",2
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"BATF/SOCS3",2
"GO:0045717","negative regulation of fatty acid biosynthetic process","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"INSIG1/MIR132",2
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"GSTO1/CALM3",2
"GO:0060333","type II interferon-mediated signaling pathway","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"STAT1/NLRC5",2
"GO:0090218","positive regulation of lipid kinase activity","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"CCR7/KIT",2
"GO:1900407","regulation of cellular response to oxidative stress","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"GCH1/MIR132",2
"GO:1903020","positive regulation of glycoprotein metabolic process","2/193","26/18870",0.0287944150345271,0.152820273243624,0.123470204159284,"CCR7/IL15",2
"GO:1904035","regulation of epithelial cell apoptotic process","4/193","113/18870",0.0288482548302013,0.152820273243624,0.123470204159284,"CFLAR/TNFAIP3/ZFP36/MIR132",4
"GO:0032507","maintenance of protein location in cell","3/193","65/18870",0.0289609139715867,0.152820273243624,0.123470204159284,"TXN/HK2/INSIG1",3
"GO:0043903","regulation of biological process involved in symbiotic interaction","3/193","65/18870",0.0289609139715867,0.152820273243624,0.123470204159284,"CD74/CXCL6/CXCL8",3
"GO:0033157","regulation of intracellular protein transport","6/193","226/18870",0.0289797620542481,0.152820273243624,0.123470204159284,"MDM2/TXN/ADCY10/INSIG1/PTPN1/TOMM7",6
"GO:0042180","cellular ketone metabolic process","6/193","226/18870",0.0289797620542481,0.152820273243624,0.123470204159284,"CD74/KYNU/SLC7A7/MFSD2A/INSIG1/MIR132",6
"GO:0030522","intracellular receptor signaling pathway","8/193","353/18870",0.0291453740957031,0.153433104985176,0.123965337812946,"BIRC3/NFKBIA/RIPK2/IFIH1/TNFAIP3/RSAD2/DDX60/ZNF536",8
"GO:0051250","negative regulation of lymphocyte activation","5/193","169/18870",0.0300283479044009,0.157813957006885,0.1275048203831,"CD74/TNFAIP3/CD80/INHBA/IL10",5
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","3/193","66/18870",0.0301178762720607,0.158017100846319,0.127668949204468,"KIT/IL15/TNFRSF18",3
"GO:0097191","extrinsic apoptotic signaling pathway","6/193","229/18870",0.0306301107455526,0.160185866871709,0.129421190436898,"CFLAR/TRAF1/TNFAIP3/BCL2L14/INHBA/CD70",6
"GO:0001783","B cell apoptotic process","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"CD74/IL10",2
"GO:0006007","glucose catabolic process","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"ADCY10/HK2",2
"GO:0032740","positive regulation of interleukin-17 production","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"CCL1/IL15",2
"GO:0035458","cellular response to interferon-beta","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"STAT1/AIM2",2
"GO:0039529","RIG-I signaling pathway","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"BIRC3/DDX60",2
"GO:0071480","cellular response to gamma radiation","2/193","27/18870",0.0308922518532368,0.160185866871709,0.129421190436898,"MAP3K20/MDM2",2
"GO:0070301","cellular response to hydrogen peroxide","3/193","67/18870",0.0312989381083285,0.161754578643042,0.13068862150846,"TNFAIP3/MDM2/TXN",3
"GO:0072577","endothelial cell apoptotic process","3/193","67/18870",0.0312989381083285,0.161754578643042,0.13068862150846,"TNFAIP3/IL10/MIR132",3
"GO:0051897","positive regulation of protein kinase B signaling","5/193","171/18870",0.0313632550856587,0.161817724744279,0.130739640014356,"CCR7/TXN/KIT/NCF1/MIR132",5
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","6/193","231/18870",0.0317638904361401,0.163613007785491,0.132190127956285,"VMP1/SCN1B/GSTO1/CALM3/KCNE5/PDE4B",6
"GO:0051926","negative regulation of calcium ion transport","3/193","68/18870",0.0325040387389288,0.167042475676261,0.134960945542484,"GSTO1/CALM3/SPINK1",3
"GO:0002227","innate immune response in mucosa","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"H2BC4/H2BC8",2
"GO:0006027","glycosaminoglycan catabolic process","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"CD44/CEMIP2",2
"GO:0010922","positive regulation of phosphatase activity","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"PPP1R15A/CALM3",2
"GO:0019359","nicotinamide nucleotide biosynthetic process","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"NAMPT/KYNU",2
"GO:0019363","pyridine nucleotide biosynthetic process","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"NAMPT/KYNU",2
"GO:0042398","cellular modified amino acid biosynthetic process","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"GCH1/PLSCR1",2
"GO:0046337","phosphatidylethanolamine metabolic process","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"PLAAT1/MFSD2A",2
"GO:0099623","regulation of cardiac muscle cell membrane repolarization","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"SCN1B/KCNE5",2
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"SCN1B/KCNE5",2
"GO:1903077","negative regulation of protein localization to plasma membrane","2/193","28/18870",0.0330486923458284,0.167042475676261,0.134960945542484,"PICALM/GBP1",2
"GO:0050830","defense response to Gram-positive bacterium","4/193","118/18870",0.0330750555508373,0.167042475676261,0.134960945542484,"RIPK2/IL7R/H2BC4/H2BC8",4
"GO:0002704","negative regulation of leukocyte mediated immunity","3/193","69/18870",0.0337331106298122,0.16953890229158,0.136977918142518,"CD80/IL7R/SERPINB9",3
"GO:0045576","mast cell activation","3/193","69/18870",0.0337331106298122,0.16953890229158,0.136977918142518,"KIT/ADORA2B/PLSCR1",3
"GO:1901224","positive regulation of NIK/NF-kappaB signaling","3/193","69/18870",0.0337331106298122,0.16953890229158,0.136977918142518,"TNFSF14/NLRP12/RTKN2",3
"GO:0009308","amine metabolic process","4/193","119/18870",0.0339615491369158,0.17041126271286,0.13768273640406,"KYNU/SAT1/GCH1/SLC7A7",4
"GO:0072331","signal transduction by p53 class mediator","5/193","175/18870",0.0341434293786874,0.171047567177747,0.138196834700833,"CD74/CD44/MDM2/PLK2/BATF",5
"GO:0009410","response to xenobiotic stimulus","9/193","434/18870",0.0348929531555868,0.174402551392689,0.140907473657156,"STAT1/MDM2/IL10/GSTO1/ACSL1/NPPC/AIM2/PDE4B/SMTNL1",9
"GO:0048662","negative regulation of smooth muscle cell proliferation","3/193","70/18870",0.0349860796528357,0.174402551392689,0.140907473657156,"TNFAIP3/IL10/PTGIR",3
"GO:0002710","negative regulation of T cell mediated immunity","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"CD80/IL7R",2
"GO:0031342","negative regulation of cell killing","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"IL7R/SERPINB9",2
"GO:0031571","mitotic G1 DNA damage checkpoint signaling","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"MDM2/PLK2",2
"GO:0044819","mitotic G1/S transition checkpoint signaling","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"MDM2/PLK2",2
"GO:0090025","regulation of monocyte chemotaxis","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"CCL1/DUSP1",2
"GO:0097421","liver regeneration","2/193","29/18870",0.0352623317046389,0.174402551392689,0.140907473657156,"IL10/SERPINA10",2
"GO:0051651","maintenance of location in cell","6/193","237/18870",0.0353284334336968,0.174451691963533,0.140947176480518,"CCR7/TXN/GSTO1/HK2/CALM3/INSIG1",6
"GO:0006022","aminoglycan metabolic process","4/193","121/18870",0.0357758326828591,0.176101008419905,0.142279731613873,"CD44/TNFAIP6/CEMIP2/B3GNT7",4
"GO:0071887","leukocyte apoptotic process","4/193","121/18870",0.0357758326828591,0.176101008419905,0.142279731613873,"CD74/CCR7/IL10/IL7R",4
"GO:0042698","ovulation cycle","3/193","71/18870",0.0362628652804113,0.178215917026831,0.143988459074784,"INHBA/TNFAIP6/NPPC",3
"GO:0022898","regulation of transmembrane transporter activity","6/193","239/18870",0.0365716290522818,0.179449415223361,0.144985056390854,"VMP1/SCN1B/GSTO1/CALM3/KCNE5/PDE4B",6
"GO:0010039","response to iron ion","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"SLC11A2/MDM2",2
"GO:0010575","positive regulation of vascular endothelial growth factor production","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"ADORA2B/MIR132",2
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"CFLAR/TNFSF14",2
"GO:0061098","positive regulation of protein tyrosine kinase activity","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"NCF1/PTPN1",2
"GO:0065005","protein-lipid complex assembly","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"SNX9/MFSD2A",2
"GO:0070723","response to cholesterol","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"GRAMD1A/INHBA",2
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"PPP1R15A/PTPN1",2
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"CD74/CD44",2
"GO:1904376","negative regulation of protein localization to cell periphery","2/193","30/18870",0.037531787464518,0.180606595497546,0.145919993108805,"PICALM/GBP1",2
"GO:0032481","positive regulation of type I interferon production","3/193","72/18870",0.0375633807763731,0.180606595497546,0.145919993108805,"RIPK2/IFIH1/STAT1",3
"GO:0032722","positive regulation of chemokine production","3/193","72/18870",0.0375633807763731,0.180606595497546,0.145919993108805,"CD74/RIPK2/ADORA2B",3
"GO:0046635","positive regulation of alpha-beta T cell activation","3/193","72/18870",0.0375633807763731,0.180606595497546,0.145919993108805,"RIPK2/EBI3/CD80",3
"GO:0050766","positive regulation of phagocytosis","3/193","72/18870",0.0375633807763731,0.180606595497546,0.145919993108805,"IL15RA/IL15/CD47",3
"GO:0032413","negative regulation of ion transmembrane transporter activity","3/193","73/18870",0.0388875333831228,0.186396109086388,0.150597595167909,"GSTO1/CALM3/KCNE5",3
"GO:0032732","positive regulation of interleukin-1 production","3/193","73/18870",0.0388875333831228,0.186396109086388,0.150597595167909,"RIPK2/NLRP12/AIM2",3
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"GSTO1/CALM3",2
"GO:0034755","iron ion transmembrane transport","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"SLC11A2/SLC39A8",2
"GO:0050999","regulation of nitric-oxide synthase activity","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"GCH1/MIR132",2
"GO:0060674","placenta blood vessel development","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"ITGB8/SOCS3",2
"GO:0072525","pyridine-containing compound biosynthetic process","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"NAMPT/KYNU",2
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"CFLAR/TNFAIP3",2
"GO:2000273","positive regulation of signaling receptor activity","2/193","31/18870",0.0398556991966717,0.18899511710666,0.152697447786043,"IL10/NCF1",2
"GO:0002224","toll-like receptor signaling pathway","3/193","74/18870",0.0402352245051154,0.190214014174868,0.153682248209878,"BIRC3/TNIP3/TNIP1",3
"GO:0043489","RNA stabilization","3/193","74/18870",0.0402352245051154,0.190214014174868,0.153682248209878,"METTL1/ZFP36/NOCT",3
"GO:0051495","positive regulation of cytoskeleton organization","5/193","184/18870",0.0409442481462897,0.19327178532276,0.156152755688297,"CCR7/SNX9/CEP120/PDE4DIP/CD47",5
"GO:0045806","negative regulation of endocytosis","3/193","75/18870",0.0416063498887438,0.19520067531104,0.157711190545132,"PICALM/PLSCR1/CD47",3
"GO:0061077","chaperone-mediated protein folding","3/193","75/18870",0.0416063498887438,0.19520067531104,0.157711190545132,"CD74/DNAJB6/DNAJB12",3
"GO:1902373","negative regulation of mRNA catabolic process","3/193","75/18870",0.0416063498887438,0.19520067531104,0.157711190545132,"ZFP36/NOCT/PKP3",3
"GO:0045766","positive regulation of angiogenesis","5/193","185/18870",0.0417470052724095,0.19520067531104,0.157711190545132,"ITGB8/IL10/HK2/CXCL8/MIR132",5
"GO:1904018","positive regulation of vasculature development","5/193","185/18870",0.0417470052724095,0.19520067531104,0.157711190545132,"ITGB8/IL10/HK2/CXCL8/MIR132",5
"GO:0090257","regulation of muscle system process","6/193","247/18870",0.0418238673802156,0.19520067531104,0.157711190545132,"ADCY10/GSTO1/KIT/CALM3/ADORA2B/PDE4B",6
"GO:0001516","prostaglandin biosynthetic process","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"CD74/MIR132",2
"GO:0002360","T cell lineage commitment","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"BATF/SOCS3",2
"GO:0002431","Fc receptor mediated stimulatory signaling pathway","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"PLSCR1/CD47",2
"GO:0046457","prostanoid biosynthetic process","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"CD74/MIR132",2
"GO:0051085","chaperone cofactor-dependent protein refolding","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"CD74/DNAJB12",2
"GO:0070498","interleukin-1-mediated signaling pathway","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"NFKBIA/IL1RN",2
"GO:0140058","neuron projection arborization","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"GRIP1/MFSD2A",2
"GO:1901020","negative regulation of calcium ion transmembrane transporter activity","2/193","32/18870",0.0422327282063809,0.19520067531104,0.157711190545132,"GSTO1/CALM3",2
"GO:0051896","regulation of protein kinase B signaling","6/193","248/18870",0.0425121361752014,0.195841939761683,0.158229296232031,"CCR7/TXN/KIT/NCF1/AIM2/MIR132",6
"GO:0032872","regulation of stress-activated MAPK cascade","5/193","186/18870",0.0425592474124368,0.195841939761683,0.158229296232031,"RIPK2/DUSP1/CCR7/DUSP10/NCF1",5
"GO:0000956","nuclear-transcribed mRNA catabolic process","4/193","128/18870",0.0425606276043581,0.195841939761683,0.158229296232031,"XRN1/ZFP36/PNRC1/NOCT",4
"GO:0046470","phosphatidylcholine metabolic process","3/193","76/18870",0.0430007997986808,0.196991864564458,0.159158370936275,"CETP/PLAAT1/MFSD2A",3
"GO:0086001","cardiac muscle cell action potential","3/193","76/18870",0.0430007997986808,0.196991864564458,0.159158370936275,"SCN1B/CALM3/KCNE5",3
"GO:2000242","negative regulation of reproductive process","3/193","76/18870",0.0430007997986808,0.196991864564458,0.159158370936275,"DUSP1/KIT/NPPC",3
"GO:0003012","muscle system process","9/193","452/18870",0.0432994528280253,0.198067894674295,0.160027742875765,"CFLAR/SCN1B/ADCY10/GSTO1/KIT/CALM3/ADORA2B/KCNE5/PDE4B",9
"GO:0002456","T cell mediated immunity","4/193","129/18870",0.0435851623806808,0.199081638756463,0.160846791200531,"CD80/CD70/RSAD2/IL7R",4
"GO:0002706","regulation of lymphocyte mediated immunity","5/193","188/18870",0.0442122416410253,0.201041734449997,0.162430438515875,"CD80/RSAD2/IL10/IL7R/SERPINB9",5
"GO:0050864","regulation of B cell activation","4/193","130/18870",0.0446235125656896,0.201041734449997,0.162430438515875,"CD74/TNFAIP3/INHBA/IL10",4
"GO:0002862","negative regulation of inflammatory response to antigenic stimulus","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"IL10/PLK2",2
"GO:0010743","regulation of macrophage derived foam cell differentiation","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"CETP/NFKBIA",2
"GO:0015868","purine ribonucleotide transport","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"ADCY10/CD47",2
"GO:0019934","cGMP-mediated signaling","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"NPPC/ADORA2B",2
"GO:0036336","dendritic cell migration","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"CCR7/NLRP12",2
"GO:0045577","regulation of B cell differentiation","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"INHBA/IL10",2
"GO:0045648","positive regulation of erythrocyte differentiation","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"STAT1/INHBA",2
"GO:0072539","T-helper 17 cell differentiation","2/193","33/18870",0.0446615572345454,0.201041734449997,0.162430438515875,"BATF/SOCS3",2
"GO:0062197","cellular response to chemical stress","7/193","317/18870",0.0448847695554303,0.201754116120357,0.163006002925045,"KEAP1/TNFAIP3/GCH1/MDM2/TXN/NCF1/MIR132",7
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","5/193","189/18870",0.0450530185625438,0.202217739386215,0.163380584504266,"RIPK2/DUSP1/CCR7/DUSP10/NCF1",5
"GO:0032720","negative regulation of tumor necrosis factor production","3/193","78/18870",0.0458592078812953,0.205440552602015,0.165984436711019,"TNFAIP3/IL10/MIR132",3
"GO:0006839","mitochondrial transport","5/193","190/18870",0.0459033301692848,0.205440552602015,0.165984436711019,"TIMM10/ADCY10/HK2/IMMP2L/TOMM7",5
"GO:0046328","regulation of JNK cascade","4/193","132/18870",0.0467416290570436,0.207021115120712,0.16726144252136,"RIPK2/CCR7/DUSP10/NCF1",4
"GO:0002700","regulation of production of molecular mediator of immune response","5/193","191/18870",0.0467631862697809,0.207021115120712,0.16726144252136,"CD74/RIPK2/RSAD2/IL10/KIT",5
"GO:0031099","regeneration","5/193","191/18870",0.0467631862697809,0.207021115120712,0.16726144252136,"CFLAR/IL10/SERPINA10/PTPRF/DUSP10",5
"GO:0010948","negative regulation of cell cycle process","7/193","320/18870",0.0467944034354213,0.207021115120712,0.16726144252136,"MAP3K20/DUSP1/INHBA/MDM2/PLK2/NABP1/GPR132",7
"GO:0002828","regulation of type 2 immune response","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"CD74/RSAD2",2
"GO:0006026","aminoglycan catabolic process","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"CD44/CEMIP2",2
"GO:0035459","vesicle cargo loading","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"PICALM/INSIG1",2
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"RIPK2/CD80",2
"GO:0046825","regulation of protein export from nucleus","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"MDM2/TXN",2
"GO:0086019","cell-cell signaling involved in cardiac conduction","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"SCN1B/KCNE5",2
"GO:0090075","relaxation of muscle","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"ADORA2B/PDE4B",2
"GO:1903955","positive regulation of protein targeting to mitochondrion","2/193","34/18870",0.0471408901630109,0.207021115120712,0.16726144252136,"ADCY10/TOMM7",2
"GO:0009064","glutamine family amino acid metabolic process","3/193","79/18870",0.0473229207133631,0.207021115120712,0.16726144252136,"ASNS/SLC39A8/SLC7A7",3
"GO:0019362","pyridine nucleotide metabolic process","3/193","79/18870",0.0473229207133631,0.207021115120712,0.16726144252136,"NAMPT/KYNU/NOCT",3
