iteration	n_valid	median_rho	prop_gt_0.3	prop_gt_0.4	prop_gt_0.5	prop_gt_0.6	prop_gt_0.7
280	304	0.145993487239428	0.421052631578947	0.388157894736842	0.256578947368421	0.246710526315789	0.197368421052632
281	286	0.0934760952459697	0.374125874125874	0.356643356643357	0.251748251748252	0.230769230769231	0.178321678321678
282	303	0	0.396039603960396	0.37953795379538	0.227722772277228	0.217821782178218	0.188118811881188
283	273	0.00967970078748703	0.380952380952381	0.362637362637363	0.26007326007326	0.238095238095238	0.205128205128205
284	301	0.0669872981077806	0.398671096345515	0.372093023255814	0.252491694352159	0.229235880398671	0.18936877076412
285	302	0.105409255338946	0.387417218543046	0.367549668874172	0.254966887417219	0.235099337748344	0.208609271523179
286	310	0.0772110857550663	0.396774193548387	0.387096774193548	0.274193548387097	0.258064516129032	0.229032258064516
287	298	0.0561862178478972	0.379194630872483	0.359060402684564	0.258389261744966	0.24496644295302	0.194630872483221
288	314	0.172718864791836	0.417197452229299	0.394904458598726	0.273885350318471	0.254777070063694	0.222929936305732
289	277	0.0811121167728445	0.422382671480144	0.382671480144404	0.256317689530686	0.245487364620939	0.227436823104693
290	310	0	0.370967741935484	0.335483870967742	0.225806451612903	0.225806451612903	0.203225806451613
291	297	0.052704627669473	0.414141414141414	0.373737373737374	0.259259259259259	0.245791245791246	0.232323232323232
292	300	0	0.373333333333333	0.353333333333333	0.22	0.2	0.166666666666667
293	310	0.0558309089980677	0.425806451612903	0.393548387096774	0.270967741935484	0.254838709677419	0.2
294	278	0	0.377697841726619	0.359712230215827	0.233812949640288	0.20863309352518	0.183453237410072
295	300	0.131365032914896	0.393333333333333	0.373333333333333	0.233333333333333	0.213333333333333	0.18
296	271	0.2	0.450184501845019	0.416974169741697	0.243542435424354	0.217712177121771	0.188191881918819
297	316	0.0875474441972491	0.401898734177215	0.386075949367089	0.265822784810127	0.253164556962025	0.221518987341772
298	287	0.0669872981077806	0.390243902439024	0.365853658536585	0.219512195121951	0.21602787456446	0.184668989547038
299	290	0	0.36551724137931	0.33448275862069	0.248275862068966	0.244827586206897	0.224137931034483
300	298	0.0977783858084057	0.406040268456376	0.375838926174497	0.24496644295302	0.228187919463087	0.211409395973154
301	266	0.231566148480567	0.432330827067669	0.398496240601504	0.281954887218045	0.259398496240602	0.229323308270677
302	292	0.0750123501791755	0.373287671232877	0.356164383561644	0.229452054794521	0.226027397260274	0.198630136986301
303	306	0.094752213076466	0.395424836601307	0.34640522875817	0.222222222222222	0.212418300653595	0.183006535947712
304	293	0	0.372013651877133	0.348122866894198	0.255972696245734	0.238907849829352	0.184300341296928
305	311	0.126826484044322	0.427652733118971	0.401929260450161	0.254019292604502	0.237942122186495	0.215434083601286
306	320	0.0669872981077806	0.421875	0.396875	0.2875	0.28125	0.246875
307	279	0	0.318996415770609	0.304659498207885	0.225806451612903	0.222222222222222	0.211469534050179
308	284	0.0739875282551507	0.433098591549296	0.401408450704225	0.257042253521127	0.242957746478873	0.23943661971831
309	275	0.00334718272298022	0.392727272727273	0.356363636363636	0.236363636363636	0.218181818181818	0.192727272727273
310	309	0	0.368932038834951	0.336569579288026	0.236245954692557	0.223300970873786	0.190938511326861
311	287	0.1	0.383275261324042	0.362369337979094	0.240418118466899	0.226480836236934	0.191637630662021
312	295	0.0384615384615385	0.4	0.379661016949153	0.261016949152542	0.24406779661017	0.223728813559322
313	304	0.194844818460086	0.434210526315789	0.414473684210526	0.276315789473684	0.266447368421053	0.230263157894737
314	306	0.119416455078318	0.405228758169935	0.379084967320261	0.23202614379085	0.218954248366013	0.199346405228758
315	300	0	0.376666666666667	0.36	0.266666666666667	0.243333333333333	0.216666666666667
316	279	0.0445435403187374	0.39426523297491	0.369175627240143	0.265232974910394	0.236559139784946	0.211469534050179
317	278	0.115420544891257	0.402877697841727	0.356115107913669	0.262589928057554	0.237410071942446	0.205035971223022
318	297	0	0.377104377104377	0.356902356902357	0.255892255892256	0.242424242424242	0.218855218855219
319	292	0.204124145231932	0.428082191780822	0.400684931506849	0.263698630136986	0.253424657534247	0.208904109589041
320	285	0.183012701892219	0.424561403508772	0.407017543859649	0.280701754385965	0.252631578947368	0.207017543859649
321	299	0	0.374581939799331	0.341137123745819	0.230769230769231	0.214046822742475	0.177257525083612
322	295	0.0669872981077806	0.4	0.355932203389831	0.223728813559322	0.216949152542373	0.189830508474576
323	299	0.120900555126419	0.418060200668896	0.404682274247492	0.28428093645485	0.267558528428094	0.234113712374582
324	286	0.105797736593422	0.409090909090909	0.381118881118881	0.283216783216783	0.262237762237762	0.216783216783217
325	288	0.0703541380926146	0.409722222222222	0.375	0.274305555555556	0.270833333333333	0.232638888888889
326	289	0.183012701892219	0.429065743944637	0.387543252595156	0.249134948096886	0.228373702422145	0.211072664359862
327	310	0	0.370967741935484	0.329032258064516	0.229032258064516	0.22258064516129	0.2
328	300	0	0.38	0.333333333333333	0.24	0.226666666666667	0.183333333333333
329	310	0	0.383870967741935	0.364516129032258	0.238709677419355	0.225806451612903	0.193548387096774
330	298	0.110361574819415	0.412751677852349	0.39261744966443	0.275167785234899	0.251677852348993	0.221476510067114
331	291	0.0464997266644404	0.395189003436426	0.378006872852234	0.240549828178694	0.223367697594502	0.202749140893471
332	298	0	0.365771812080537	0.342281879194631	0.24496644295302	0.218120805369128	0.187919463087248
333	288	0	0.385416666666667	0.368055555555556	0.243055555555556	0.215277777777778	0.190972222222222
334	297	0.107142857142857	0.397306397306397	0.377104377104377	0.218855218855219	0.198653198653199	0.175084175084175
335	283	0.0669872981077806	0.41696113074205	0.399293286219081	0.293286219081272	0.275618374558304	0.247349823321555
336	300	0	0.383333333333333	0.353333333333333	0.243333333333333	0.226666666666667	0.183333333333333
337	297	0	0.37037037037037	0.34006734006734	0.242424242424242	0.235690235690236	0.215488215488215
338	293	0.102062072615966	0.385665529010239	0.36518771331058	0.252559726962457	0.245733788395904	0.204778156996587
339	288	0.0603277450735729	0.413194444444444	0.395833333333333	0.270833333333333	0.246527777777778	0.21875
340	297	0.105409255338946	0.400673400673401	0.36026936026936	0.228956228956229	0.218855218855219	0.175084175084175
341	278	0.0653202268403846	0.363309352517986	0.345323741007194	0.205035971223022	0.197841726618705	0.18705035971223
342	312	0	0.368589743589744	0.326923076923077	0.201923076923077	0.185897435897436	0.163461538461538
343	295	0.183012701892219	0.43728813559322	0.410169491525424	0.274576271186441	0.24406779661017	0.210169491525424
344	282	0.0623311402331855	0.411347517730496	0.397163120567376	0.290780141843972	0.269503546099291	0.230496453900709
345	271	0.0669872981077806	0.409594095940959	0.391143911439114	0.287822878228782	0.265682656826568	0.225092250922509
346	290	0.242857142857143	0.427586206896552	0.382758620689655	0.262068965517241	0.244827586206897	0.2
347	308	0.111604518807218	0.383116883116883	0.347402597402597	0.204545454545455	0.191558441558442	0.168831168831169
348	309	0.102985730108887	0.388349514563107	0.368932038834951	0.245954692556634	0.236245954692557	0.213592233009709
349	296	0	0.39527027027027	0.364864864864865	0.260135135135135	0.239864864864865	0.199324324324324
350	304	0.0313096201507819	0.414473684210526	0.378289473684211	0.243421052631579	0.236842105263158	0.210526315789474
351	293	0	0.409556313993174	0.382252559726962	0.238907849829352	0.228668941979522	0.187713310580205
352	319	0.081084018826956	0.404388714733542	0.382445141065831	0.253918495297806	0.22884012539185	0.216300940438871
353	283	0	0.356890459363958	0.339222614840989	0.240282685512367	0.222614840989399	0.190812720848057
354	307	0	0.355048859934853	0.332247557003257	0.228013029315961	0.218241042345277	0.188925081433225
355	298	0.111149254305138	0.432885906040268	0.409395973154362	0.275167785234899	0.258389261744966	0.224832214765101
356	294	0	0.414965986394558	0.380952380952381	0.251700680272109	0.241496598639456	0.214285714285714
357	307	0	0.364820846905537	0.332247557003257	0.224755700325733	0.218241042345277	0.192182410423453
358	267	0.258198889747161	0.468164794007491	0.441947565543071	0.325842696629214	0.307116104868914	0.269662921348315
359	305	0.160847174916311	0.442622950819672	0.413114754098361	0.288524590163934	0.281967213114754	0.232786885245902
360	296	0.203093108923949	0.439189189189189	0.408783783783784	0.277027027027027	0.256756756756757	0.212837837837838
361	271	0.0737209780774486	0.420664206642066	0.361623616236162	0.236162361623616	0.217712177121771	0.195571955719557
362	298	0	0.39261744966443	0.375838926174497	0.261744966442953	0.25503355704698	0.218120805369128
363	300	0.0487320368396106	0.393333333333333	0.37	0.243333333333333	0.226666666666667	0.196666666666667
364	312	0.113154905232683	0.413461538461538	0.387820512820513	0.278846153846154	0.262820512820513	0.233974358974359
365	328	0	0.359756097560976	0.307926829268293	0.213414634146341	0.204268292682927	0.179878048780488
366	280	0.106276056240902	0.403571428571429	0.371428571428571	0.257142857142857	0.235714285714286	0.189285714285714
367	294	0.108260183225029	0.41156462585034	0.380952380952381	0.261904761904762	0.248299319727891	0.210884353741497
368	294	0.092110147981428	0.414965986394558	0.36734693877551	0.251700680272109	0.241496598639456	0.200680272108844
369	305	0	0.334426229508197	0.295081967213115	0.209836065573771	0.186885245901639	0.163934426229508
370	294	0.127962964458951	0.418367346938776	0.394557823129252	0.268707482993197	0.244897959183673	0.224489795918367
371	276	0	0.376811594202899	0.351449275362319	0.210144927536232	0.202898550724638	0.159420289855072
372	293	0	0.36518771331058	0.341296928327645	0.221843003412969	0.194539249146758	0.174061433447099
373	277	0.125	0.397111913357401	0.350180505415162	0.23826714801444	0.216606498194946	0.191335740072202
374	300	0.118410725661554	0.41	0.39	0.26	0.23	0.2
375	288	0.105409255338946	0.458333333333333	0.434027777777778	0.28125	0.256944444444444	0.222222222222222
376	315	0	0.384126984126984	0.349206349206349	0.228571428571429	0.215873015873016	0.193650793650794
377	310	0.105409255338946	0.412903225806452	0.383870967741935	0.258064516129032	0.241935483870968	0.193548387096774
378	313	0.0669872981077806	0.389776357827476	0.345047923322684	0.230031948881789	0.21405750798722	0.194888178913738
379	294	0.0312712607173676	0.387755102040816	0.370748299319728	0.248299319727891	0.22108843537415	0.193877551020408
380	305	0.0669872981077806	0.39672131147541	0.350819672131148	0.222950819672131	0.20327868852459	0.167213114754098
381	316	0.0554192458083577	0.382911392405063	0.34493670886076	0.243670886075949	0.234177215189873	0.208860759493671
382	297	0	0.393939393939394	0.367003367003367	0.272727272727273	0.265993265993266	0.242424242424242
383	310	0.135978293865362	0.409677419354839	0.37741935483871	0.229032258064516	0.216129032258065	0.187096774193548
384	300	0.0669872981077806	0.406666666666667	0.366666666666667	0.273333333333333	0.266666666666667	0.226666666666667
385	296	0.0728991693658453	0.412162162162162	0.375	0.263513513513514	0.246621621621622	0.212837837837838
386	301	0.0833333333333333	0.428571428571429	0.411960132890365	0.282392026578073	0.269102990033223	0.229235880398671
387	291	0.25	0.439862542955327	0.412371134020619	0.268041237113402	0.254295532646048	0.219931271477663
388	312	0.122025202271051	0.403846153846154	0.365384615384615	0.240384615384615	0.230769230769231	0.208333333333333
389	309	0.125	0.40453074433657	0.378640776699029	0.252427184466019	0.233009708737864	0.200647249190939
390	301	0.136082763487954	0.418604651162791	0.388704318936877	0.262458471760797	0.245847176079734	0.212624584717608
391	300	0.128330246696423	0.413333333333333	0.386666666666667	0.266666666666667	0.246666666666667	0.22
392	310	0.0705561148869454	0.396774193548387	0.358064516129032	0.254838709677419	0.238709677419355	0.206451612903226
393	302	0.140077738738942	0.400662251655629	0.384105960264901	0.26158940397351	0.248344370860927	0.211920529801325
394	288	0.176923076923077	0.427083333333333	0.416666666666667	0.277777777777778	0.263888888888889	0.222222222222222
395	289	0	0.391003460207612	0.359861591695502	0.249134948096886	0.231833910034602	0.186851211072664
396	290	0	0.341379310344828	0.320689655172414	0.237931034482759	0.220689655172414	0.179310344827586
397	311	0.126425605746922	0.401929260450161	0.372990353697749	0.228295819935691	0.215434083601286	0.173633440514469
398	293	0.183012701892219	0.426621160409556	0.385665529010239	0.249146757679181	0.232081911262799	0.208191126279863
399	284	0.00206207261596575	0.397887323943662	0.376760563380282	0.246478873239437	0.21830985915493	0.197183098591549
400	293	0	0.37542662116041	0.351535836177474	0.242320819112628	0.228668941979522	0.187713310580205
401	294	0.0998513561885606	0.394557823129252	0.374149659863946	0.23469387755102	0.22108843537415	0.200680272108844
402	302	0	0.364238410596026	0.350993377483444	0.231788079470199	0.208609271523179	0.195364238410596
403	323	0.110466987928207	0.408668730650155	0.380804953560372	0.263157894736842	0.235294117647059	0.207430340557276
404	296	0.0599798482740028	0.412162162162162	0.385135135135135	0.280405405405405	0.266891891891892	0.219594594594595
405	308	0.0669872981077806	0.399350649350649	0.36038961038961	0.25	0.233766233766234	0.201298701298701
406	300	0.121803392911045	0.413333333333333	0.393333333333333	0.29	0.283333333333333	0.22
407	291	0.178571428571428	0.402061855670103	0.367697594501718	0.223367697594502	0.219931271477663	0.195876288659794
408	315	0.00180567556925165	0.4	0.374603174603175	0.26031746031746	0.234920634920635	0.196825396825397
409	329	0.0166666666666667	0.361702127659575	0.325227963525836	0.194528875379939	0.185410334346505	0.155015197568389
410	312	0	0.375	0.323717948717949	0.230769230769231	0.227564102564103	0.185897435897436
411	290	0.105319796381646	0.420689655172414	0.393103448275862	0.268965517241379	0.255172413793103	0.220689655172414
412	321	0	0.336448598130841	0.314641744548287	0.227414330218069	0.218068535825545	0.193146417445483
413	290	0	0.348275862068966	0.331034482758621	0.255172413793103	0.224137931034483	0.203448275862069
414	301	0	0.382059800664452	0.358803986710964	0.235880398671096	0.222591362126246	0.196013289036545
415	287	0.0669872981077806	0.397212543554007	0.365853658536585	0.257839721254355	0.233449477351916	0.198606271777004
416	310	0.114699690807259	0.419354838709677	0.380645161290323	0.248387096774194	0.235483870967742	0.2
417	303	0	0.353135313531353	0.306930693069307	0.207920792079208	0.194719471947195	0.184818481848185
418	284	0	0.380281690140845	0.341549295774648	0.22887323943662	0.21830985915493	0.190140845070423
419	296	0.0104539101670104	0.364864864864865	0.327702702702703	0.226351351351351	0.219594594594595	0.206081081081081
420	278	0	0.37410071942446	0.348920863309353	0.248201438848921	0.226618705035971	0.219424460431655
421	304	0.075160315720557	0.414473684210526	0.375	0.217105263157895	0.200657894736842	0.177631578947368
422	267	0.2	0.415730337078652	0.389513108614232	0.247191011235955	0.239700374531835	0.205992509363296
423	302	0.0979379273840343	0.410596026490066	0.384105960264901	0.23841059602649	0.21523178807947	0.19205298013245
424	300	0	0.35	0.323333333333333	0.226666666666667	0.21	0.173333333333333
425	297	0.133630620956212	0.424242424242424	0.387205387205387	0.282828282828283	0.272727272727273	0.239057239057239
426	292	0.0395918303197014	0.373287671232877	0.342465753424658	0.246575342465753	0.222602739726027	0.174657534246575
427	300	0.0175373872540925	0.383333333333333	0.336666666666667	0.193333333333333	0.183333333333333	0.156666666666667
428	295	0	0.372881355932203	0.342372881355932	0.203389830508475	0.179661016949153	0.149152542372881
429	293	0	0.368600682593857	0.351535836177474	0.242320819112628	0.232081911262799	0.197952218430034
430	300	0.0584936490538903	0.373333333333333	0.32	0.2	0.19	0.156666666666667
431	277	0.210818510677892	0.429602888086643	0.393501805054152	0.263537906137184	0.252707581227437	0.220216606498195
432	302	0.0979379273840343	0.380794701986755	0.357615894039735	0.248344370860927	0.228476821192053	0.208609271523179
433	312	0.0627651804642088	0.407051282051282	0.381410256410256	0.25	0.237179487179487	0.211538461538462
434	292	0	0.386986301369863	0.35958904109589	0.208904109589041	0.195205479452055	0.167808219178082
435	305	0.0495540685656817	0.419672131147541	0.377049180327869	0.272131147540984	0.252459016393443	0.222950819672131
436	295	0	0.376271186440678	0.349152542372881	0.220338983050847	0.210169491525424	0.186440677966102
437	305	0.107142857142857	0.419672131147541	0.373770491803279	0.278688524590164	0.255737704918033	0.213114754098361
438	296	0.0780371893726277	0.418918918918919	0.388513513513514	0.263513513513514	0.239864864864865	0.212837837837838
439	284	0	0.369718309859155	0.345070422535211	0.22887323943662	0.221830985915493	0.204225352112676
440	264	0.183012701892219	0.443181818181818	0.412878787878788	0.295454545454545	0.276515151515151	0.223484848484848
441	313	0.0924500327042049	0.399361022364217	0.376996805111821	0.29073482428115	0.274760383386582	0.233226837060703
442	289	0	0.356401384083045	0.314878892733564	0.224913494809689	0.214532871972318	0.193771626297578
443	307	0	0.37785016286645	0.342019543973941	0.218241042345277	0.205211726384365	0.179153094462541
444	319	0.0833333333333333	0.407523510971787	0.376175548589342	0.269592476489028	0.253918495297806	0.219435736677116
445	280	0.125902837784626	0.403571428571429	0.382142857142857	0.303571428571429	0.289285714285714	0.253571428571429
446	295	0.126826484044322	0.410169491525424	0.389830508474576	0.257627118644068	0.250847457627119	0.233898305084746
447	308	0.096620608842517	0.405844155844156	0.37012987012987	0.246753246753247	0.224025974025974	0.188311688311688
448	298	0.112030258088051	0.399328859060403	0.359060402684564	0.248322147651007	0.228187919463087	0.204697986577181
449	303	0	0.372937293729373	0.336633663366337	0.244224422442244	0.231023102310231	0.211221122112211
450	288	0	0.388888888888889	0.364583333333333	0.274305555555556	0.256944444444444	0.229166666666667
451	302	0	0.360927152317881	0.327814569536424	0.21523178807947	0.211920529801325	0.195364238410596
452	299	0.1	0.414715719063545	0.394648829431438	0.247491638795987	0.237458193979933	0.193979933110368
453	328	0	0.356707317073171	0.335365853658537	0.253048780487805	0.231707317073171	0.201219512195122
454	273	0	0.373626373626374	0.355311355311355	0.263736263736264	0.241758241758242	0.205128205128205
455	268	0	0.343283582089552	0.324626865671642	0.235074626865672	0.223880597014925	0.175373134328358
456	284	0	0.404929577464789	0.338028169014085	0.21830985915493	0.211267605633803	0.183098591549296
457	268	0.0457143672714777	0.376865671641791	0.33955223880597	0.242537313432836	0.23134328358209	0.208955223880597
458	258	0	0.321705426356589	0.294573643410853	0.201550387596899	0.182170542635659	0.131782945736434
459	287	0.102062072615966	0.414634146341463	0.369337979094077	0.229965156794425	0.21602787456446	0.198606271777004
460	274	0.0986476861652635	0.401459854014599	0.361313868613139	0.244525547445256	0.233576642335766	0.193430656934307
461	305	0.0720541721251015	0.39016393442623	0.367213114754098	0.216393442622951	0.20655737704918	0.186885245901639
462	292	0.0669872981077806	0.393835616438356	0.376712328767123	0.243150684931507	0.226027397260274	0.191780821917808
463	306	0.0309103493343614	0.356209150326797	0.333333333333333	0.238562091503268	0.228758169934641	0.186274509803922
464	295	0	0.379661016949153	0.349152542372881	0.24406779661017	0.23728813559322	0.203389830508475
465	303	0.102062072615966	0.409240924092409	0.386138613861386	0.257425742574257	0.240924092409241	0.198019801980198
466	290	0.127962964458951	0.410344827586207	0.379310344827586	0.251724137931035	0.241379310344828	0.213793103448276
467	285	0	0.333333333333333	0.298245614035088	0.196491228070175	0.178947368421053	0.147368421052632
468	293	0.131881307912987	0.409556313993174	0.372013651877133	0.228668941979522	0.204778156996587	0.160409556313993
469	263	0.0741249316661101	0.387832699619772	0.361216730038023	0.228136882129278	0.209125475285171	0.186311787072243
470	303	0	0.372937293729373	0.33993399339934	0.207920792079208	0.191419141914191	0.171617161716172
471	283	0.197295372330527	0.459363957597173	0.402826855123675	0.31095406360424	0.300353356890459	0.261484098939929
472	313	0.112701665379258	0.402555910543131	0.351437699680511	0.236421725239617	0.230031948881789	0.207667731629393
473	307	0	0.348534201954397	0.319218241042345	0.198697068403909	0.182410423452769	0.156351791530945
474	284	0	0.390845070422535	0.362676056338028	0.207746478873239	0.186619718309859	0.169014084507042
475	305	0.183012701892219	0.409836065573771	0.373770491803279	0.255737704918033	0.239344262295082	0.213114754098361
476	299	0.197027601559775	0.424749163879599	0.40133779264214	0.277591973244147	0.264214046822743	0.230769230769231
477	305	0	0.377049180327869	0.344262295081967	0.20327868852459	0.183606557377049	0.150819672131148
478	289	0	0.363321799307959	0.335640138408305	0.228373702422145	0.214532871972318	0.197231833910035
479	289	0.105409255338946	0.380622837370242	0.349480968858132	0.211072664359862	0.190311418685121	0.183391003460208
480	281	0.0413289471330376	0.362989323843416	0.320284697508897	0.220640569395018	0.217081850533808	0.192170818505338
481	295	0	0.369491525423729	0.325423728813559	0.23728813559322	0.210169491525424	0.2
482	313	0	0.322683706070288	0.313099041533546	0.204472843450479	0.194888178913738	0.169329073482428
483	305	0	0.383606557377049	0.363934426229508	0.245901639344262	0.222950819672131	0.209836065573771
484	310	0.0666075320623093	0.406451612903226	0.358064516129032	0.251612903225806	0.235483870967742	0.193548387096774
485	305	0.0669872981077806	0.39672131147541	0.373770491803279	0.232786885245902	0.219672131147541	0.183606557377049
486	314	0	0.369426751592357	0.356687898089172	0.24203821656051	0.226114649681529	0.200636942675159
487	282	0.0669872981077806	0.404255319148936	0.375886524822695	0.24822695035461	0.24113475177305	0.216312056737589
488	296	0	0.381756756756757	0.358108108108108	0.256756756756757	0.25	0.219594594594595
489	300	0	0.403333333333333	0.36	0.21	0.196666666666667	0.17
490	300	0.0875303635622661	0.416666666666667	0.39	0.273333333333333	0.246666666666667	0.2
491	298	0.153093108923949	0.422818791946309	0.379194630872483	0.261744966442953	0.24496644295302	0.204697986577181
492	303	0.183012701892219	0.419141914191419	0.363036303630363	0.264026402640264	0.247524752475248	0.217821782178218
493	294	0.0142458771698015	0.418367346938776	0.377551020408163	0.261904761904762	0.238095238095238	0.197278911564626
494	273	0.25	0.461538461538462	0.432234432234432	0.3003663003663	0.278388278388278	0.230769230769231
495	301	0.0644584150938455	0.39202657807309	0.362126245847176	0.242524916943522	0.229235880398671	0.192691029900332
496	298	0.15228051217876	0.426174496644295	0.38255033557047	0.248322147651007	0.23489932885906	0.208053691275168
497	300	0.125913242022161	0.406666666666667	0.366666666666667	0.25	0.236666666666667	0.213333333333333
498	303	0.177728229840631	0.392739273927393	0.35973597359736	0.254125412541254	0.244224422442244	0.211221122112211
499	293	0.0669872981077806	0.402730375426621	0.378839590443686	0.262798634812287	0.238907849829352	0.194539249146758
500	300	0	0.37	0.336666666666667	0.243333333333333	0.226666666666667	0.2
501	278	0.0669872981077806	0.438848920863309	0.392086330935252	0.276978417266187	0.266187050359712	0.20863309352518
502	298	0.147883055770124	0.416107382550336	0.385906040268456	0.26510067114094	0.25503355704698	0.221476510067114
503	297	0	0.400673400673401	0.363636363636364	0.252525252525253	0.239057239057239	0.195286195286195
504	289	0.2	0.429065743944637	0.404844290657439	0.283737024221453	0.262975778546713	0.228373702422145
505	313	0.109715780937078	0.421725239616613	0.396166134185304	0.249201277955272	0.23961661341853	0.217252396166134
506	329	0.204124145231932	0.43161094224924	0.407294832826748	0.270516717325228	0.252279635258359	0.224924012158055
507	276	0	0.391304347826087	0.36231884057971	0.25	0.231884057971015	0.213768115942029
508	283	0.105409255338946	0.431095406360424	0.399293286219081	0.257950530035336	0.250883392226148	0.226148409893993
509	303	0.105409255338946	0.415841584158416	0.382838283828383	0.273927392739274	0.260726072607261	0.224422442244224
510	317	0.129099444873581	0.416403785488959	0.400630914826498	0.242902208201893	0.236593059936909	0.201892744479495
511	282	0.135322079039853	0.418439716312057	0.382978723404255	0.226950354609929	0.205673758865248	0.170212765957447
512	276	0.0192251006442572	0.394927536231884	0.373188405797101	0.253623188405797	0.246376811594203	0.213768115942029
513	292	0	0.366438356164384	0.345890410958904	0.226027397260274	0.212328767123288	0.191780821917808
514	277	0	0.350180505415162	0.317689530685921	0.1985559566787	0.191335740072202	0.162454873646209
515	304	0.0488256425835112	0.361842105263158	0.319078947368421	0.203947368421053	0.194078947368421	0.180921052631579
516	304	0	0.394736842105263	0.351973684210526	0.230263157894737	0.220394736842105	0.184210526315789
517	307	0	0.381107491856678	0.361563517915309	0.241042345276873	0.224755700325733	0.195439739413681
518	310	0.027332424475847	0.380645161290323	0.348387096774194	0.216129032258065	0.206451612903226	0.17741935483871
519	303	0	0.363036303630363	0.343234323432343	0.221122112211221	0.207920792079208	0.174917491749175
520	306	0.104197492723917	0.38562091503268	0.349673202614379	0.245098039215686	0.228758169934641	0.205882352941176
521	306	0.159204547908089	0.408496732026144	0.372549019607843	0.271241830065359	0.254901960784314	0.222222222222222
522	294	0.126237020540375	0.414965986394558	0.394557823129252	0.268707482993197	0.248299319727891	0.214285714285714
523	301	0.105409255338946	0.415282392026578	0.375415282392027	0.229235880398671	0.215946843853821	0.199335548172757
524	307	0.133630620956212	0.42671009771987	0.390879478827362	0.276872964169381	0.267100977198697	0.247557003257329
525	287	0.2	0.428571428571429	0.400696864111498	0.278745644599303	0.268292682926829	0.229965156794425
526	293	0.0669872981077806	0.402730375426621	0.372013651877133	0.252559726962457	0.242320819112628	0.208191126279863
527	300	0.0762562951277637	0.373333333333333	0.336666666666667	0.253333333333333	0.236666666666667	0.203333333333333
528	286	0.0113276890742295	0.363636363636364	0.335664335664336	0.251748251748252	0.227272727272727	0.206293706293706
529	301	0.0668153104781061	0.352159468438538	0.315614617940199	0.192691029900332	0.18936877076412	0.159468438538206
530	289	0.183012701892219	0.42560553633218	0.391003460207612	0.269896193771626	0.259515570934256	0.214532871972318
531	298	0.0162632693370956	0.379194630872483	0.37248322147651	0.248322147651007	0.238255033557047	0.208053691275168
532	304	0.0960779094427608	0.404605263157895	0.358552631578947	0.236842105263158	0.223684210526316	0.1875
533	294	0	0.346938775510204	0.319727891156463	0.204081632653061	0.193877551020408	0.183673469387755
534	290	0.2	0.444827586206897	0.403448275862069	0.282758620689655	0.258620689655172	0.220689655172414
535	309	0.140859428158148	0.398058252427184	0.349514563106796	0.27831715210356	0.252427184466019	0.194174757281553
536	295	0.25	0.447457627118644	0.386440677966102	0.250847457627119	0.23728813559322	0.213559322033898
537	296	0.185594479688045	0.432432432432432	0.412162162162162	0.263513513513514	0.233108108108108	0.195945945945946
538	307	0.183012701892219	0.416938110749186	0.39413680781759	0.273615635179153	0.263843648208469	0.237785016286645
539	276	0.204124145231932	0.431159420289855	0.391304347826087	0.260869565217391	0.246376811594203	0.221014492753623
540	289	0.0445435403187374	0.363321799307959	0.335640138408305	0.245674740484429	0.235294117647059	0.200692041522491
541	308	0.0954088462274878	0.376623376623377	0.324675324675325	0.201298701298701	0.191558441558442	0.175324675324675
542	303	0.142857142857143	0.389438943894389	0.366336633663366	0.240924092409241	0.237623762376238	0.207920792079208
543	290	0	0.389655172413793	0.341379310344828	0.227586206896552	0.220689655172414	0.186206896551724
544	294	0.0640371438909297	0.387755102040816	0.377551020408163	0.255102040816327	0.231292517006803	0.210884353741497
545	279	0.0938137821521028	0.390681003584229	0.365591397849462	0.243727598566308	0.229390681003584	0.211469534050179
546	301	0.0370624658330551	0.40531561461794	0.378737541528239	0.26578073089701	0.255813953488372	0.222591362126246
547	306	0	0.375816993464052	0.349673202614379	0.238562091503268	0.218954248366013	0.196078431372549
548	298	0.105409255338946	0.406040268456376	0.375838926174497	0.281879194630873	0.275167785234899	0.241610738255034
549	296	0.132349113634951	0.402027027027027	0.368243243243243	0.212837837837838	0.202702702702703	0.168918918918919
550	289	0.129099444873581	0.418685121107266	0.394463667820069	0.290657439446367	0.26643598615917	0.238754325259516
551	300	0.14514954950602	0.423333333333333	0.4	0.273333333333333	0.253333333333333	0.196666666666667
552	292	0.0505631323857039	0.393835616438356	0.356164383561644	0.219178082191781	0.208904109589041	0.184931506849315
553	307	0	0.37785016286645	0.361563517915309	0.260586319218241	0.257328990228013	0.224755700325733
554	316	0.115041899486831	0.392405063291139	0.363924050632911	0.205696202531646	0.183544303797468	0.170886075949367
555	307	0.0495540685656817	0.371335504885993	0.345276872964169	0.254071661237785	0.244299674267101	0.205211726384365
556	293	0.0832189037512522	0.389078498293515	0.372013651877133	0.25938566552901	0.255972696245734	0.218430034129693
557	306	0	0.375816993464052	0.343137254901961	0.235294117647059	0.225490196078431	0.199346405228758
558	292	0	0.397260273972603	0.363013698630137	0.256849315068493	0.243150684931507	0.212328767123288
559	293	0.160847174916311	0.412969283276451	0.378839590443686	0.255972696245734	0.228668941979522	0.194539249146758
560	289	0.0458758547680685	0.394463667820069	0.370242214532872	0.228373702422145	0.211072664359862	0.190311418685121
