"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","20/738","218/18870",0.000372595957269219,0.00364871954154006,0.00265770085854409,"CFLAR/CD74/CD44/RIPK2/NOD1/CCL2/CCL1/RAPGEF2/IL1A/CCL20/SLAMF1/INHBA/CCR7/RAP1B/CHI3L1/MAP2K1/SRC/TNF/ITGB3/CCL4",20
"GO:0010952","positive regulation of peptidase activity","17/738","170/18870",0.000373063770871609,0.00364871954154006,0.00265770085854409,"PICALM/JAK2/PSME2/RIPK2/NOD1/TNFSF10/CTSL/TANK/CASP1/NLRP12/S100A9/AIM2/STAT3/TNFSF15/MAP3K5/TNF/LYN",17
"GO:0031649","heat generation","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"PTGS2/ARRDC3/IL1A/IL1B/TNF",5
"GO:0032310","prostaglandin secretion","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"PTGS2/P2RX7/IL1A/IL1B/P2RX4",5
"GO:0036005","response to macrophage colony-stimulating factor","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"TLR2/ALPL/PTPN2/CSF1/TNF",5
"GO:0050862","positive regulation of T cell receptor signaling pathway","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"LIPA/CCR7/NECTIN2/RELA/ADA",5
"GO:0097396","response to interleukin-17","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"NFKB1/IL1B/NFKBIZ/STAT3/SOCS3",5
"GO:0097398","cellular response to interleukin-17","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"NFKB1/IL1B/NFKBIZ/STAT3/SOCS3",5
"GO:1901522","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus","5/738","17/18870",0.000377279620447894,0.00364871954154006,0.00265770085854409,"XBP1/HIF1A/VEGFA/RUNX2/RELA",5
"GO:0006941","striated muscle contraction","18/738","186/18870",0.000379464593238468,0.0036628471614507,0.00266799131445287,"MAP2K3/SCN1B/PDE4D/FGF12/ATP8A2/P2RX4/ADCY10/VPS54/GSTO1/CALM3/ZC3H12A/JUP/KCNE5/KCNE1/PDE4B/RYR2/MTOR/TNF",18
"GO:0002707","negative regulation of lymphocyte mediated immunity","9/738","58/18870",0.000389427532436436,0.00375185611250189,0.00273282478902762,"IL4I1/LILRB1/BCL6/SLAMF1/CD80/SVEP1/IL7R/SERPINB9/LILRB4",9
"GO:0060368","regulation of Fc receptor mediated stimulatory signaling pathway","4/738","10/18870",0.000403496210705366,0.00385800346644185,0.00281014175200235,"PTPRJ/PLSCR1/CD47/LYN",4
"GO:0090085","regulation of protein deubiquitination","4/738","10/18870",0.000403496210705366,0.00385800346644185,0.00281014175200235,"TRIM21/TANK/TNIP1/ZC3H12A",4
"GO:1900246","positive regulation of RIG-I signaling pathway","4/738","10/18870",0.000403496210705366,0.00385800346644185,0.00281014175200235,"DHX58/OASL/USP15/DDX60",4
"GO:2000659","regulation of interleukin-1-mediated signaling pathway","4/738","10/18870",0.000403496210705366,0.00385800346644185,0.00281014175200235,"VRK2/ZBP1/IL6/IL1RN",4
"GO:0070102","interleukin-6-mediated signaling pathway","6/738","26/18870",0.000412609171553914,0.00393769281079188,0.002868186892629,"JAK2/IL6/JAK1/STAT3/PTPN2/SRC",6
"GO:0002688","regulation of leukocyte chemotaxis","14/738","126/18870",0.000416000636714844,0.00396258233616512,0.00288631624244614,"CD74/CCL2/CCL1/VEGFA/SLAMF1/DUSP1/TNFAIP6/TNFSF14/CCR7/IL6/CXCL8/CSF1/LYN/CCL4",14
"GO:0010810","regulation of cell-substrate adhesion","20/738","220/18870",0.000419379657376605,0.00398725997558434,0.00290429125607067,"POLDIP2/ROCK1/MAP4K4/JAK2/KANK1/VEGFA/BCL6/EPB41L5/GBP1/SDC4/CCR7/CDH13/PTPRJ/MMP14/PKHD1/JUP/CSF1/AJAP1/SRC/ITGB3",20
"GO:0002701","negative regulation of production of molecular mediator of immune response","8/738","47/18870",0.000428511056033269,0.00406519604780768,0.00296105932599257,"IRAK3/LILRB1/JAK3/BCL6/SLAMF1/IL10/LILRB4/TNF",8
"GO:0051651","maintenance of location in cell","21/738","237/18870",0.000429184398878865,0.00406519604780768,0.00296105932599257,"SP100/PSEN1/P2RX7/SUN2/PLCB4/PDE4D/SRGN/CCR7/TXN/PML/GSTO1/MCOLN2/HK2/CALM3/S100A9/TAF3/FTH1/INSIG1/RYR2/LYN/ITGB3",21
"GO:0006826","iron ion transport","9/738","59/18870",0.000443829146702812,0.00418042425330135,0.00304499071539713,"TFRC/SLC11A2/SLC41A2/SLC39A8/SLC25A37/SLC25A28/B2M/FTH1/HEPHL1",9
"GO:0032608","interferon-beta production","9/738","59/18870",0.000443829146702812,0.00418042425330135,0.00304499071539713,"OAS1/RIPK2/RELB/LILRB1/RIGI/IFIH1/TICAM1/TLR2/REL",9
"GO:0032648","regulation of interferon-beta production","9/738","59/18870",0.000443829146702812,0.00418042425330135,0.00304499071539713,"OAS1/RIPK2/RELB/LILRB1/RIGI/IFIH1/TICAM1/TLR2/REL",9
"GO:1904951","positive regulation of establishment of protein localization","26/738","324/18870",0.000448815379346929,0.00421953194932484,0.00307347647762522,"CD38/TMEM132A/TENM1/ATP2C1/ACSL4/PTGS2/PSEN1/P2RX7/JAK2/HIF1A/IL1A/IL1B/FFAR2/EDEM1/MDM2/TLR2/ADCY10/ANKRD1/ZC3H12A/CEP120/TCAF2/JUP/CEP135/TOMM7/SRC/TNF",26
"GO:0046683","response to organophosphorus","14/738","127/18870",0.000451095710139037,0.00423310222983905,0.0030833609715587,"PTGS2/P2RX7/RAPGEF1/RAPGEF2/PANX1/BIRC2/STAT1/IL1B/RAP1B/P2RX4/PNPT1/RELA/KCNE1/KCNJ11",14
"GO:0043405","regulation of MAP kinase activity","15/738","142/18870",0.000453650921834827,0.00424919696785288,0.00309508426203099,"TENM1/DNAJA1/IRAK3/CD40/DUSP16/VEGFA/DUSP1/IL1B/DUSP10/PTPRJ/KIT/PTPN1/MAP3K5/TNF/LYN",15
"GO:0003015","heart process","22/738","255/18870",0.000457184894702918,0.0042743829896624,0.00311342957770253,"MAP2K3/SCN1B/PDE4D/FGF12/GCH1/P2RX4/MDM2/ADCY10/GSTO1/CALM3/ZC3H12A/JUP/KCNE5/KCNE1/EXT1/PDE4B/SGCZ/ADA/SRC/RYR2/MTOR/TNF",22
"GO:0034103","regulation of tissue remodeling","11/738","85/18870",0.000464682398640263,0.004328478033743,0.00315283201558771,"CD38/ROCK1/TFRC/GPR137B/P2RX7/TNFAIP3/IL6/RUNX1/IL15/SRC/ITGB3",11
"GO:0072524","pyridine-containing compound metabolic process","11/738","85/18870",0.000464682398640263,0.004328478033743,0.00315283201558771,"CD38/NAMPT/KYNU/KMO/IDO1/PARP9/PGD/NOCT/ALPL/RBKS/MTOR",11
"GO:0014823","response to activity","10/738","72/18870",0.000471436880906554,0.00437528026353276,0.00318692242042094,"MMP2/HIF1A/SLC7A5/IL6/IL10/RYR2/SMTNL1/TNF/ITGB3/SOD2",10
"GO:0032481","positive regulation of type I interferon production","10/738","72/18870",0.000471436880906554,0.00437528026353276,0.00318692242042094,"OAS1/RIPK2/ZC3HAV1/RIGI/DHX58/IFIH1/STAT1/TICAM1/TANK/TLR2",10
"GO:1904035","regulation of epithelial cell apoptotic process","13/738","113/18870",0.000472612691480172,0.00437815932876687,0.00318901951066243,"CFLAR/JAK2/CD40/CCL2/TNFAIP3/ZFP36/IL6/ADAR/ANGPTL4/PKHD1/TNF/ITGB3/MIR132",13
"GO:0001704","formation of primary germ layer","14/738","128/18870",0.000488682618495881,0.00451875079406246,0.00329142531460711,"MMP2/MMP9/EPB41L5/DUSP1/DUSP4/INHBA/DUSP5/MMP14/ETS2/DUSP2/MAP2K1/LAMB3/TXNRD1/ITGB3",14
"GO:0032620","interleukin-17 production","8/738","48/18870",0.000496835083932907,0.00457739864213597,0.00333414398191003,"JAK2/SLC7A5/CCL1/RFTN1/IL6/IL15/ARID5A/MIR146B",8
"GO:0032660","regulation of interleukin-17 production","8/738","48/18870",0.000496835083932907,0.00457739864213597,0.00333414398191003,"JAK2/SLC7A5/CCL1/RFTN1/IL6/IL15/ARID5A/MIR146B",8
"GO:0002830","positive regulation of type 2 immune response","5/738","18/18870",0.000505665061093825,0.00463343094024016,0.00337495750157969,"CD74/IL4R/IDO1/RSAD2/IL6",5
"GO:0009125","nucleoside monophosphate catabolic process","5/738","18/18870",0.000505665061093825,0.00463343094024016,0.00337495750157969,"TYMP/GDA/AMPD3/UPP1/ADA",5
"GO:0046851","negative regulation of bone remodeling","5/738","18/18870",0.000505665061093825,0.00463343094024016,0.00337495750157969,"CD38/GPR137B/P2RX7/TNFAIP3/IL6",5
"GO:0032370","positive regulation of lipid transport","11/738","86/18870",0.000514371618454354,0.00470468652105266,0.00342685954999569,"CETP/P2RX7/NFKBIA/IL1A/IL1B/ATP8A2/P2RX4/ACSL1/C1QTNF1/ACSL5/CES1",11
"GO:0050764","regulation of phagocytosis","12/738","100/18870",0.000525888137385479,0.00480133970919811,0.00349726103144438,"HCK/CCL2/IL1B/IL15RA/TLR2/PTPRJ/MERTK/IL15/PLSCR1/CD47/TGM2/TNF",12
"GO:0071677","positive regulation of mononuclear cell migration","10/738","73/18870",0.000527467358906443,0.00480708090333115,0.00350144287562362,"CCL1/CCL20/SLAMF1/TNFSF14/CCR7/ABL2/CD47/TNF/ITGB3/CCL4",10
"GO:0002708","positive regulation of lymphocyte mediated immunity","14/738","129/18870",0.000528902370037882,0.00481148954613598,0.00350465409907722,"TP53BP1/TFRC/P2RX7/CD40/SLAMF1/IL1B/NECTIN2/RSAD2/IL6/B2M/ZP3/CD55/ARID5A/TNF",14
"GO:0019932","second-messenger-mediated signaling","25/738","310/18870",0.000533146490300076,0.00484139128893678,0.00352643431172686,"P2RX7/RAPGEF2/VEGFA/PDE4D/CCL20/GBP1/PPP3CC/CCRL2/CCR7/P2RX4/CDH13/GSTO1/PTPRJ/CALM3/NPPC/SPINK1/CXCL8/ADORA2B/MCTP1/KCNJ11/ADA/RYR2/MTOR/TNF/CCL4",25
"GO:1903522","regulation of blood circulation","22/738","258/18870",0.000535958271328535,0.00485820239494576,0.0035386793994527,"CD38/PTGS2/MMP2/SCN1B/PDE4D/DOCK4/GCH1/P2RX4/MDM2/ADCY10/GSTO1/CALM3/ZC3H12A/JUP/KCNE5/KCNE1/PDE4B/HRH1/ADA/RYR2/SMTNL1/TNF",22
"GO:0033077","T cell differentiation in thymus","11/738","87/18870",0.000568422720755686,0.00514325960927059,0.00374631300752264,"CD74/TNFRSF9/RIPK2/IL1A/TMEM131L/IL1B/CCR7/B2M/IL7R/PTPN2/ADA",11
"GO:0034113","heterotypic cell-cell adhesion","9/738","61/18870",0.000571423390467613,0.0051611776946164,0.00375936441097114,"CD44/IL1B/NINJ1/IL10/IL1RN/JUP/CD47/TNF/ITGB3",9
"GO:0046850","regulation of bone remodeling","8/738","49/18870",0.000573721860191739,0.00517270083573942,0.00376775778341512,"CD38/TFRC/GPR137B/P2RX7/TNFAIP3/IL6/SRC/ITGB3",8
"GO:0002224","toll-like receptor signaling pathway","10/738","74/18870",0.000588901924270549,0.00530011731843494,0.00386056702556082,"BIRC3/TNIP3/IRAK3/CD40/BIRC2/TICAM1/IRAK2/TLR2/NFKBIZ/TNIP1",10
"GO:0045429","positive regulation of nitric oxide biosynthetic process","7/738","38/18870",0.00059507616686622,0.00534617273891534,0.00389411345990795,"PTGS2/JAK2/IL1B/TICAM1/P2RX4/TNF/SOD2",7
"GO:0060047","heart contraction","21/738","243/18870",0.000596735947241946,0.00535157876090384,0.00389805116712731,"MAP2K3/SCN1B/PDE4D/FGF12/GCH1/P2RX4/MDM2/ADCY10/GSTO1/CALM3/ZC3H12A/JUP/KCNE5/KCNE1/EXT1/PDE4B/SGCZ/ADA/RYR2/MTOR/TNF",21
"GO:0019722","calcium-mediated signaling","19/738","210/18870",0.000613337773874724,0.00545275858371155,0.00397174981644304,"P2RX7/CCL20/GBP1/PPP3CC/CCRL2/CCR7/P2RX4/CDH13/GSTO1/PTPRJ/CALM3/CXCL8/MCTP1/KCNJ11/ADA/RYR2/MTOR/TNF/CCL4",19
"GO:0001547","antral ovarian follicle growth","4/738","11/18870",0.00061448643588683,0.00545275858371155,0.00397174981644304,"TNFAIP6/EREG/NPPC/ZP3",4
"GO:0001660","fever generation","4/738","11/18870",0.00061448643588683,0.00545275858371155,0.00397174981644304,"PTGS2/IL1A/IL1B/TNF",4
"GO:0006568","tryptophan metabolic process","4/738","11/18870",0.00061448643588683,0.00545275858371155,0.00397174981644304,"IL4I1/KYNU/KMO/IDO1",4
"GO:0006828","manganese ion transport","4/738","11/18870",0.00061448643588683,0.00545275858371155,0.00397174981644304,"ATP2C1/SLC11A2/SLC41A2/SLC39A8",4
"GO:0008063","Toll signaling pathway","4/738","11/18870",0.00061448643588683,0.00545275858371155,0.00397174981644304,"IRAK3/IRAK2/NLRP12/PELI1",4
"GO:0098586","cellular response to virus","11/738","88/18870",0.000627129691326823,0.00555520486642919,0.00404637094597452,"OAS1/JAK2/HIF1A/NFKB1/IFIH1/IFI6/IL6/ADAR/JAK1/ZC3H12A/EXT1",11
"GO:2000108","positive regulation of leukocyte apoptotic process","6/738","28/18870",0.000631651432321816,0.00558547717602054,0.00406842107678756,"P2RX7/RAPGEF2/CD274/IDO1/IL10/LYN",6
"GO:1901136","carbohydrate derivative catabolic process","17/738","178/18870",0.000634471289127302,0.00560062090821273,0.00407945166151476,"TYMP/CD44/PDE4D/PDE1A/FBXO6/GDA/APOBEC3F/MGAT1/CHI3L1/AMPD3/EDEM1/CTSL/CEMIP2/UPP1/PDE4B/ADA/APOBEC3G",17
"GO:0022602","ovulation cycle process","8/738","50/18870",0.00065994390546997,0.00581532451893224,0.00423584021482651,"MMP2/INHBA/TNFAIP6/EREG/NPPC/CASP3/ZP3/SRC",8
"GO:0035743","CD4-positive, alpha-beta T cell cytokine production","5/738","19/18870",0.000664313951636493,0.00583350688780795,0.00424908412048195,"SLAMF1/IL1B/RSAD2/IL6/ARID5A",5
"GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","5/738","19/18870",0.000664313951636493,0.00583350688780795,0.00424908412048195,"NFKBIA/RIPK2/SLC15A3/TNFAIP3/RELA",5
"GO:0046328","regulation of JNK cascade","14/738","132/18870",0.00066685397545864,0.00584566275194073,0.0042579383637786,"ZMYND11/MAP4K4/DNAJA1/RIPK2/NOD1/DUSP16/IL1A/SLAMF1/IL1B/CCR7/DUSP10/NCF1/MAP3K5/TNF",14
"GO:0046849","bone remodeling","11/738","89/18870",0.000690799478221968,0.00604509301184553,0.00440320191909832,"CD38/TFRC/GPR137B/SNX10/P2RX7/IL7/TNFAIP3/IL6/EXT1/SRC/ITGB3",11
"GO:0006163","purine nucleotide metabolic process","33/738","463/18870",0.000699816137071341,0.00611341972591855,0.00445297060221742,"CD38/ACSL4/DLD/GTPBP1/NAMPT/PRKAG2/LIPA/PDE4D/PDE1A/KYNU/KMO/GDA/RHOQ/ACOT9/IDO1/AMPD3/PARP9/PGD/ADCY10/DLG2/DLAT/NOCT/ACSL1/PANK1/ADCY9/NPPC/GMPS/ELOVL7/RBKS/PDE4B/ADA/ACSL5/MTOR",33
"GO:1904407","positive regulation of nitric oxide metabolic process","7/738","39/18870",0.000701087857830614,0.00611396962915042,0.00445337114774437,"PTGS2/JAK2/IL1B/TICAM1/P2RX4/TNF/SOD2",7
"GO:0050830","defense response to Gram-positive bacterium","13/738","118/18870",0.00071663034350225,0.00623875435014523,0.00454426343374921,"P2RX7/RIPK2/NOD1/IL1B/IL6/TLR2/GBP2/GBP4/IL7R/H2BC4/CASP4/TNF/H2BC8",13
"GO:0010573","vascular endothelial growth factor production","9/738","63/18870",0.000727583126306096,0.00628652179972338,0.00457905689767785,"PTGS2/HIF1A/IL1A/IL1B/IL6/ADORA2B/RELA/TNF/MIR132",9
"GO:0016447","somatic recombination of immunoglobulin gene segments","9/738","63/18870",0.000727583126306096,0.00628652179972338,0.00457905689767785,"TP53BP1/TFRC/CD40/NBN/BCL6/CYREN/IL10/NFKBIZ/BATF",9
"GO:0051893","regulation of focal adhesion assembly","9/738","63/18870",0.000727583126306096,0.00628652179972338,0.00457905689767785,"POLDIP2/ROCK1/MAP4K4/VEGFA/EPB41L5/SDC4/PTPRJ/MMP14/SRC",9
"GO:0090109","regulation of cell-substrate junction assembly","9/738","63/18870",0.000727583126306096,0.00628652179972338,0.00457905689767785,"POLDIP2/ROCK1/MAP4K4/VEGFA/EPB41L5/SDC4/PTPRJ/MMP14/SRC",9
"GO:1901888","regulation of cell junction assembly","19/738","213/18870",0.000729070637672087,0.00628652179972338,0.00457905689767785,"POLDIP2/ROCK1/MAP4K4/RAPGEF1/RAPGEF2/VEGFA/EPB41L5/SDC4/IL1B/RAP1B/TLR2/PTPRJ/FARP1/MMP14/PDLIM5/CNTNAP2/SEMA4D/SRC/TNF",19
"GO:0043536","positive regulation of blood vessel endothelial cell migration","10/738","76/18870",0.000729574593997158,0.00628652179972338,0.00457905689767785,"MAP2K3/HDAC9/PTGS2/HIF1A/CD40/VEGFA/STAT5A/P2RX4/PLK2/MIR132",10
"GO:0007369","gastrulation","18/738","197/18870",0.000752588068269154,0.0064737932811316,0.00471546408689946,"MMP2/DLD/MMP9/EPB41L5/DUSP1/DUSP4/INHBA/IL10/IL1RN/DUSP5/MMP14/ETS2/DUSP2/MAP2K1/EXT1/LAMB3/TXNRD1/ITGB3",18
"GO:0010631","epithelial cell migration","28/738","372/18870",0.000760231497598723,0.00652843958379344,0.00475526805753825,"MAP2K3/HDAC9/SP100/ROCK1/MAP4K4/PTGS2/EPB41L4B/HIF1A/MMP9/CD40/KANK1/VEGFA/EPB41L5/NRP2/STAT5A/P2RX4/CDH13/DUSP10/PLK2/KIT/S100A9/ZC3H12A/JUP/SRC/MTOR/TNF/ITGB3/MIR132",28
"GO:0002710","negative regulation of T cell mediated immunity","6/738","29/18870",0.000770361162999187,0.00658190331494913,0.00479421065166635,"IL4I1/LILRB1/SLAMF1/CD80/IL7R/LILRB4",6
"GO:0034656","nucleobase-containing small molecule catabolic process","6/738","29/18870",0.000770361162999187,0.00658190331494913,0.00479421065166635,"GDA/APOBEC3F/MGAT1/UPP1/ADA/APOBEC3G",6
"GO:0097421","liver regeneration","6/738","29/18870",0.000770361162999187,0.00658190331494913,0.00479421065166635,"SLC7A5/IL6/IL10/PNPT1/SERPINA10/TNF",6
"GO:1904892","regulation of receptor signaling pathway via STAT","13/738","119/18870",0.000776385338058653,0.00662218725109724,0.00482355317867273,"BCL3/JAK2/DOT1L/JAK3/IL10RA/IL6/IL10/KIT/IL7R/PARP14/PTPN2/SOCS3/TNF",13
"GO:0010508","positive regulation of autophagy","15/738","150/18870",0.000807956067321997,0.00687986833083276,0.00501124620880204,"ROCK1/TOM1/HIF1A/PIM2/RIPK2/NOD1/FOXO3/OPTN/TICAM1/TRIM21/TRIM5/PLK2/SQSTM1/SNX7/ZC3H12A",15
"GO:0030225","macrophage differentiation","9/738","64/18870",0.000817789013461155,0.00694568050533577,0.00505918331953033,"MMP9/VEGFA/NR3C1/INHBA/TLR2/VPS54/IL15/PTPN2/CSF1",9
"GO:0010586","miRNA metabolic process","12/738","105/18870",0.000818431313005164,0.00694568050533577,0.00505918331953033,"HIF1A/NFKB1/NR3C1/FOXO3/IL10/PNPT1/ZC3H12A/STAT3/RELA/LILRB4/NCOR2/TNF",12
"GO:0032570","response to progesterone","7/738","40/18870",0.000821510907269995,0.00694849861032046,0.00506123600676815,"CD38/ACOD1/PTGER2/TLR2/VPS54/RELA/SRC",7
"GO:0045730","respiratory burst","7/738","40/18870",0.000821510907269995,0.00694849861032046,0.00506123600676815,"HCK/LIPA/DUSP10/NCF1/NCF1C/CD55/NCF1B",7
"GO:0042063","gliogenesis","26/738","338/18870",0.000842918777001915,0.00711766807024322,0.0051844578147908,"VIM/TNFRSF1B/PSEN1/SUN2/SLC7A5/NDRG1/CCL2/NR3C1/IL1B/P2RX4/IL6/TLR2/HAPLN3/DUSP10/VPS54/MMP14/B4GALT5/S100A9/STAT3/MAP2K1/RELA/CNP/CSF1/MTOR/TNF/LYN",26
"GO:0002643","regulation of tolerance induction","5/738","20/18870",0.000857455292955922,0.0072043336740383,0.00524758441221495,"IRAK3/CD274/IDO1/IL2RA/LILRB4",5
"GO:0051900","regulation of mitochondrial depolarization","5/738","20/18870",0.000857455292955922,0.0072043336740383,0.00524758441221495,"P2RX7/IFI6/ADCY10/HSH2D/SRC",5
"GO:1902004","positive regulation of amyloid-beta formation","5/738","20/18870",0.000857455292955922,0.0072043336740383,0.00524758441221495,"PICALM/SLC2A13/CASP3/RELA/TNF",5
"GO:0090132","epithelium migration","28/738","375/18870",0.000859967169369309,0.00721345595799331,0.00525422901770548,"MAP2K3/HDAC9/SP100/ROCK1/MAP4K4/PTGS2/EPB41L4B/HIF1A/MMP9/CD40/KANK1/VEGFA/EPB41L5/NRP2/STAT5A/P2RX4/CDH13/DUSP10/PLK2/KIT/S100A9/ZC3H12A/JUP/SRC/MTOR/TNF/ITGB3/MIR132",28
"GO:0046638","positive regulation of alpha-beta T cell differentiation","8/738","52/18870",0.00086368109941076,0.00722065950548698,0.00525947602946962,"IL4R/RIPK2/CD83/CD80/NFKBIZ/RUNX1/LILRB4/ADA",8
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","8/738","52/18870",0.00086368109941076,0.00722065950548698,0.00525947602946962,"MMP2/JAK2/MMP9/MDM2/IL10/SRC/MAP3K5/TNF",8
"GO:1990823","response to leukemia inhibitory factor","12/738","106/18870",0.000890809379879456,0.00739500076085784,0.00538646493579789,"SBNO2/TFRC/SNX10/NRP2/TRIM25/GFPT2/PML/ARID5B/HK2/PIGA/EXT1/SOCS3",12
"GO:0002645","positive regulation of tolerance induction","4/738","12/18870",0.000893306734852539,0.00739500076085784,0.00538646493579789,"IRAK3/CD274/IDO1/LILRB4",4
"GO:0031650","regulation of heat generation","4/738","12/18870",0.000893306734852539,0.00739500076085784,0.00538646493579789,"PTGS2/ARRDC3/IL1B/TNF",4
"GO:0051549","positive regulation of keratinocyte migration","4/738","12/18870",0.000893306734852539,0.00739500076085784,0.00538646493579789,"MAP4K4/EPB41L4B/MMP9/MTOR",4
"GO:0070327","thyroid hormone transport","4/738","12/18870",0.000893306734852539,0.00739500076085784,0.00538646493579789,"SLCO4A1/SLC7A5/CRYM/SLC16A10",4
"GO:0070671","response to interleukin-12","4/738","12/18870",0.000893306734852539,0.00739500076085784,0.00538646493579789,"JAK2/RIPK2/STAT4/CD47",4
"GO:0002200","somatic diversification of immune receptors","10/738","78/18870",0.000896818540901551,0.00741194147039223,0.00539880442579193,"TP53BP1/TFRC/CD40/NBN/BCL6/CYREN/IL10/NFKBIZ/BATF/ADAR",10
"GO:0010039","response to iron ion","6/738","30/18870",0.00093145695779126,0.00768565953100848,0.00559817867651655,"TFRC/HIF1A/SLC11A2/ACO1/MDM2/B2M",6
"GO:0009187","cyclic nucleotide metabolic process","7/738","41/18870",0.000957685145613271,0.00787637636831207,0.00573709543799135,"PDE4D/PDE1A/ADCY10/ADCY9/NPPC/CNP/PDE4B",7
"GO:0072595","maintenance of protein localization in organelle","7/738","41/18870",0.000957685145613271,0.00787637636831207,0.00573709543799135,"SP100/SUN2/TXN/PML/HK2/TAF3/INSIG1",7
"GO:0019362","pyridine nucleotide metabolic process","10/738","79/18870",0.000991535666816875,0.00812834263008064,0.00592062583614956,"CD38/NAMPT/KYNU/KMO/IDO1/PARP9/PGD/NOCT/RBKS/MTOR",10
"GO:0046496","nicotinamide nucleotide metabolic process","10/738","79/18870",0.000991535666816875,0.00812834263008064,0.00592062583614956,"CD38/NAMPT/KYNU/KMO/IDO1/PARP9/PGD/NOCT/RBKS/MTOR",10
"GO:1900182","positive regulation of protein localization to nucleus","11/738","93/18870",0.00100170715748524,0.00819843819184525,0.00597168293510195,"TFRC/PTGS2/PSEN1/JAK2/PARP9/JAK1/DTX3L/ZC3H12A/JUP/LIMK2/SRC",11
"GO:0072521","purine-containing compound metabolic process","34/738","493/18870",0.00103406479624847,0.00844959570181709,0.00615462424431537,"CD38/ACSL4/GCKR/DLD/GTPBP1/NAMPT/PRKAG2/LIPA/PDE4D/PDE1A/KYNU/KMO/GDA/RHOQ/ACOT9/IDO1/AMPD3/PARP9/PGD/ADCY10/DLG2/DLAT/NOCT/ACSL1/PANK1/ADCY9/NPPC/GMPS/ELOVL7/RBKS/PDE4B/ADA/ACSL5/MTOR",34
"GO:0090130","tissue migration","28/738","380/18870",0.00105166336718354,0.00857953759873284,0.00624927297986825,"MAP2K3/HDAC9/SP100/ROCK1/MAP4K4/PTGS2/EPB41L4B/HIF1A/MMP9/CD40/KANK1/VEGFA/EPB41L5/NRP2/STAT5A/P2RX4/CDH13/DUSP10/PLK2/KIT/S100A9/ZC3H12A/JUP/SRC/MTOR/TNF/ITGB3/MIR132",28
"GO:0010811","positive regulation of cell-substrate adhesion","13/738","123/18870",0.00105898255174971,0.00862533614613534,0.00628263230972793,"POLDIP2/ROCK1/MAP4K4/JAK2/VEGFA/EPB41L5/SDC4/CCR7/CDH13/PTPRJ/JUP/CSF1/ITGB3",13
"GO:0001780","neutrophil homeostasis","5/738","21/18870",0.00108949386594559,0.00883118585569354,0.00643257174563014,"IL6/SLC7A11/MERTK/CSF1/PDE4B",5
"GO:0034104","negative regulation of tissue remodeling","5/738","21/18870",0.00108949386594559,0.00883118585569354,0.00643257174563014,"CD38/GPR137B/P2RX7/TNFAIP3/IL6",5
"GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","5/738","21/18870",0.00108949386594559,0.00883118585569354,0.00643257174563014,"HIF1A/IL10/ADCY10/MCL1/MAP3K5",5
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","10/738","80/18870",0.00109428938644502,0.00885586514662228,0.00645054796220224,"BCL3/IRAK3/LILRB1/SLAMF1/TNFAIP3/CD274/IL10/ZC3H12A/LILRB4/MIR132",10
"GO:0051222","positive regulation of protein transport","24/738","308/18870",0.00110070172767211,0.00889352929483313,0.00647798225467024,"CD38/TMEM132A/TENM1/ATP2C1/ACSL4/PTGS2/PSEN1/P2RX7/JAK2/HIF1A/IL1A/IL1B/FFAR2/EDEM1/MDM2/TLR2/ADCY10/ANKRD1/ZC3H12A/TCAF2/JUP/TOMM7/SRC/TNF",24
"GO:0034143","regulation of toll-like receptor 4 signaling pathway","6/738","31/18870",0.00111726094837055,0.00899857623703543,0.00655449768571393,"IFI35/ACOD1/TNFAIP3/NINJ1/PELI1/LYN",6
"GO:2000191","regulation of fatty acid transport","6/738","31/18870",0.00111726094837055,0.00899857623703543,0.00655449768571393,"P2RX7/IL1A/IL1B/P2RX4/ACSL1/ACSL5",6
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","13/738","124/18870",0.00114169452534724,0.00918074866328509,0.00668719076012941,"EIF2AK2/RIPK2/NOD1/VEGFA/IL1A/SLAMF1/IL1B/CCR7/NCF1/ZC3H12A/MAP3K5/TNF/LYN",13
"GO:0072577","endothelial cell apoptotic process","9/738","67/18870",0.00114432294709892,0.00918727851813705,0.00669194705905801,"CD40/CCL2/TNFAIP3/IL10/ANGPTL4/MAP3K5/TNF/ITGB3/MIR132",9
